HG01501	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01501/HG01501.LSK110.R9_hapdup_dual_1.fasta
HG01501	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01501/HG01501.LSK110.R9_hapdup_dual_2.fasta
HG01615	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01615/HG01615.LSK110.R9_hapdup_dual_1.fasta
HG01615	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01615/HG01615.LSK110.R9_hapdup_dual_2.fasta
HG01695	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01695/HG01695.LSK110.R9_hapdup_dual_1.fasta
HG01695	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01695/HG01695.LSK110.R9_hapdup_dual_2.fasta
HG01790	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01790/HG01790.LSK110.R9_hapdup_dual_1.fasta
HG01790	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01790/HG01790.LSK110.R9_hapdup_dual_2.fasta
HG01797	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01797/HG01797.LSK110.R9_hapdup_dual_1.fasta
HG01797	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01797/HG01797.LSK110.R9_hapdup_dual_2.fasta
HG01801	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01801/HG01801.LSK110.R9_hapdup_dual_1.fasta
HG01801	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01801/HG01801.LSK110.R9_hapdup_dual_2.fasta
HG01812	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01812/HG01812.LSK110.R9_hapdup_dual_1.fasta
HG01812	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01812/HG01812.LSK110.R9_hapdup_dual_2.fasta
HG01862	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01862/HG01862.LSK110.R9_hapdup_dual_1.fasta
HG01862	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01862/HG01862.LSK110.R9_hapdup_dual_2.fasta
HG02048	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02048/HG02048.LSK110.R9_hapdup_dual_1.fasta
HG02048	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02048/HG02048.LSK110.R9_hapdup_dual_2.fasta
HG02051	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02051/HG02051.LSK110.R9_hapdup_dual_1.fasta
HG02051	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02051/HG02051.LSK110.R9_hapdup_dual_2.fasta
HG02102	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02102/HG02102.LSK110.R9_hapdup_dual_1.fasta
HG02102	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02102/HG02102.LSK110.R9_hapdup_dual_2.fasta
HG02185	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02185/HG02185.LSK110.R9_hapdup_dual_1.fasta
HG02185	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02185/HG02185.LSK110.R9_hapdup_dual_2.fasta
HG02252	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02252/HG02252.LSK110.R9_hapdup_dual_1.fasta
HG02252	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02252/HG02252.LSK110.R9_hapdup_dual_2.fasta
HG02262	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02262/HG02262.LSK110.R9_hapdup_dual_1.fasta
HG02262	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02262/HG02262.LSK110.R9_hapdup_dual_2.fasta
HG02282	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02282/HG02282.LSK110.R9_hapdup_dual_1.fasta
HG02282	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02282/HG02282.LSK110.R9_hapdup_dual_2.fasta
HG02312	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02312/HG02312.LSK110.R9_hapdup_dual_1.fasta
HG02312	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02312/HG02312.LSK110.R9_hapdup_dual_2.fasta
HG02345	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02345/HG02345.LSK110.R9_hapdup_dual_1.fasta
HG02345	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02345/HG02345.LSK110.R9_hapdup_dual_2.fasta
HG02373	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02373/HG02373.LSK110.R9_hapdup_dual_1.fasta
HG02373	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02373/HG02373.LSK110.R9_hapdup_dual_2.fasta
HG02389	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02389/HG02389.LSK110.R9_hapdup_dual_1.fasta
HG02389	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02389/HG02389.LSK110.R9_hapdup_dual_2.fasta
HG02396	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02396/HG02396.LSK110.R9_hapdup_dual_1.fasta
HG02396	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02396/HG02396.LSK110.R9_hapdup_dual_2.fasta
HG02409	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02409/HG02409.LSK110.R9_hapdup_dual_1.fasta
HG02409	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02409/HG02409.LSK110.R9_hapdup_dual_2.fasta
HG02502	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02502/HG02502.LSK110.R9_hapdup_dual_1.fasta
HG02502	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG02502/HG02502.LSK110.R9_hapdup_dual_2.fasta
